frame,video_seconds,track_id,class,confidence,x1,y1,x2,y2,in_watch_region,segment
6834,227.8,1,person,0.6853,287,366,1040,714,0,2
6834,227.8,5,car,0.7667,200,141,377,262,0,2
6834,227.8,6,car,0.6414,478,111,581,201,1,2
6835,227.833,1,person,0.7011,294,367,1045,714,0,2
6835,227.833,5,car,0.7962,205,139,379,257,0,2
6835,227.833,6,car,0.6671,478,111,581,201,1,2
6836,227.867,1,person,0.6907,295,367,1048,713,0,2
6836,227.867,5,car,0.7889,209,139,381,255,0,2
6836,227.867,6,car,0.6463,479,111,581,201,1,2
6837,227.9,1,person,0.7706,296,366,1051,713,0,2
6837,227.9,5,car,0.8321,213,138,384,253,0,2
6837,227.9,6,car,0.6297,480,111,581,201,1,2
6838,227.933,1,person,0.7907,297,362,1055,713,0,2
6838,227.933,5,car,0.8183,216,136,387,251,0,2
6838,227.933,6,car,0.6799,480,110,581,201,1,2
6839,227.967,1,person,0.7933,297,362,1055,713,0,2
6839,227.967,5,car,0.7617,217,135,391,250,0,2
6839,227.967,6,car,0.6395,481,110,582,201,1,2
6840,228.0,1,person,0.7985,302,362,1061,714,0,2
6840,228.0,5,car,0.7608,222,135,393,248,0,2
6840,228.0,6,car,0.6025,481,110,583,201,1,2
6841,228.033,1,person,0.7958,303,361,1062,714,0,2
6841,228.033,5,car,0.7464,227,134,395,243,0,2
6841,228.033,6,car,0.7325,482,110,583,201,1,2
6842,228.067,1,person,0.7873,306,360,1066,714,0,2
6842,228.067,5,car,0.8031,231,135,398,243,0,2
6842,228.067,6,car,0.7187,483,110,584,201,1,2
6843,228.1,1,person,0.8099,310,361,1067,714,0,2
6843,228.1,5,car,0.8338,235,134,400,241,0,2
6843,228.1,6,car,0.6095,485,110,585,201,1,2
6844,228.133,1,person,0.8064,311,360,1070,714,0,2
6844,228.133,5,car,0.825,242,134,402,237,0,2
6845,228.167,1,person,0.806,309,359,1071,714,0,2
6845,228.167,5,car,0.7914,247,133,405,234,0,2
6846,228.2,1,person,0.7879,307,357,1072,714,0,2
6846,228.2,5,car,0.7996,254,134,406,231,0,2
6847,228.233,1,person,0.7745,310,359,1069,714,0,2
6847,228.233,5,car,0.753,263,134,408,226,0,2
6848,228.267,1,person,0.7714,311,360,1069,714,0,2
6848,228.267,5,car,0.7392,264,134,414,229,0,2
6849,228.3,1,person,0.731,310,363,1064,714,0,2
6849,228.3,5,car,0.7974,264,134,417,232,1,2
6849,228.3,6,car,0.6311,488,113,585,201,1,2
6850,228.333,1,person,0.7656,306,366,1056,714,0,2
6850,228.333,5,car,0.7828,266,131,419,231,1,2
6850,228.333,6,car,0.663,488,114,585,201,1,2
6851,228.367,1,person,0.7774,304,367,1049,714,0,2
6851,228.367,5,car,0.7757,271,131,419,229,1,2
6851,228.367,6,car,0.6309,488,114,585,202,1,2
6852,228.4,1,person,0.7508,301,367,1047,714,0,2
6852,228.4,5,car,0.8039,273,131,423,229,1,2
6852,228.4,6,car,0.635,488,115,585,202,1,2
6853,228.433,1,person,0.7105,299,368,1043,714,0,2
6853,228.433,5,car,0.767,278,133,425,230,1,2
6853,228.433,6,car,0.6832,488,115,585,202,1,2
6854,228.467,1,person,0.7078,301,369,1043,714,0,2
6854,228.467,5,car,0.7826,281,133,425,227,1,2
6854,228.467,6,car,0.6555,487,115,585,202,1,2
6855,228.5,1,person,0.704,299,369,1042,714,0,2
6855,228.5,5,car,0.7967,286,134,426,226,1,2
6855,228.5,6,car,0.7099,487,114,585,202,1,2
6856,228.533,1,person,0.72,298,369,1041,714,0,2
6856,228.533,5,car,0.7951,289,134,425,224,1,2
6856,228.533,6,car,0.7317,486,115,584,202,1,2
6857,228.567,1,person,0.7296,297,369,1041,715,0,2
6857,228.567,5,car,0.8088,291,133,426,223,1,2
6857,228.567,6,car,0.7398,486,115,584,202,1,2
6858,228.6,1,person,0.7359,295,369,1039,715,0,2
6858,228.6,5,car,0.8181,295,133,429,222,1,2
6858,228.6,6,car,0.7041,485,115,583,202,1,2
6859,228.633,1,person,0.6876,296,371,1037,715,0,2
6859,228.633,5,car,0.8384,296,131,430,221,1,2
6859,228.633,6,car,0.7661,485,117,582,203,1,2
6860,228.667,1,person,0.6187,298,371,1041,715,0,2
6860,228.667,5,car,0.8429,299,131,431,219,1,2
6860,228.667,6,car,0.7308,482,117,582,205,1,2
6861,228.7,1,person,0.6344,302,376,1039,715,0,2
6861,228.7,5,car,0.7354,301,134,427,221,1,2
6861,228.7,6,car,0.7641,482,118,581,206,1,2
6862,228.733,1,person,0.648,304,378,1037,715,0,2
6862,228.733,5,car,0.8197,305,134,431,219,1,2
6862,228.733,6,car,0.8031,481,118,581,206,1,2
6863,228.767,1,person,0.6592,304,379,1037,715,0,2
6863,228.767,5,car,0.8241,307,134,432,218,1,2
6863,228.767,6,car,0.8104,481,118,581,206,1,2
6864,228.8,1,person,0.6236,304,379,1039,715,0,2
6864,228.8,5,car,0.8462,310,134,433,218,1,2
6864,228.8,6,car,0.8074,480,118,579,206,1,2
6865,228.833,1,person,0.6444,305,376,1049,717,0,2
6865,228.833,5,car,0.8566,313,134,434,217,1,2
6865,228.833,6,car,0.7704,479,118,579,206,1,2
6866,228.867,1,person,0.6589,306,374,1058,715,0,2
6866,228.867,5,car,0.8388,315,134,433,216,1,2
6866,228.867,6,car,0.7266,479,118,578,206,1,2
6866,228.867,7,cell phone,0.3542,847,375,1133,680,0,2
6867,228.9,5,car,0.8296,318,134,433,214,1,2
6867,228.9,6,car,0.7093,478,118,578,206,1,2
6867,228.9,7,cell phone,0.3839,867,374,1120,642,0,2
6868,228.933,5,car,0.7322,321,134,433,211,1,2
6868,228.933,6,car,0.7275,477,117,577,206,1,2
6869,228.967,5,car,0.7153,321,134,432,213,1,2
6869,228.967,6,car,0.7442,475,117,577,206,1,2
6870,229.0,5,car,0.7533,321,133,431,211,1,2
6870,229.0,6,car,0.8301,474,118,576,207,1,2
6870,229.0,1,person,0.6364,298,368,1061,714,0,2
6871,229.033,5,car,0.7235,323,133,430,209,1,2
6871,229.033,6,car,0.8544,473,119,574,208,1,2
6872,229.067,5,car,0.7338,325,133,430,208,1,2
6872,229.067,6,car,0.8535,472,119,573,208,1,2
6873,229.1,5,car,0.7175,328,131,431,207,1,2
6873,229.1,6,car,0.8381,471,119,571,209,1,2
6874,229.133,5,car,0.7968,330,130,433,205,1,2
6874,229.133,6,car,0.7841,469,119,570,209,1,2
6875,229.167,5,car,0.8152,333,130,433,203,1,2
6875,229.167,6,car,0.7885,469,119,569,209,1,2
6876,229.2,5,car,0.8279,334,130,435,203,1,2
6876,229.2,6,car,0.7616,466,118,569,209,1,2
6877,229.233,5,car,0.8077,334,129,437,203,1,2
6877,229.233,6,car,0.7587,465,117,568,209,1,2
6877,229.233,8,person,0.6264,279,488,411,703,0,2
6878,229.267,5,car,0.8098,335,128,437,203,1,2
6878,229.267,6,car,0.7677,465,117,568,208,1,2
6878,229.267,8,person,0.6392,279,488,411,703,0,2
6879,229.3,5,car,0.7214,337,128,437,201,1,2
6879,229.3,8,person,0.6071,279,488,413,703,0,2
6880,229.333,5,car,0.7302,339,127,438,199,1,2
6880,229.333,6,car,0.6156,463,115,567,208,1,2
6881,229.367,5,car,0.7352,342,126,438,197,1,2
6881,229.367,8,person,0.618,273,486,411,709,0,2
6882,229.4,5,car,0.7836,344,125,438,194,1,2
6883,229.433,5,car,0.7812,347,123,439,192,1,2
6884,229.467,5,car,0.7857,349,122,439,190,1,2
6885,229.5,5,car,0.7821,350,122,440,190,1,2
6885,229.5,1,person,0.6013,285,373,1050,713,0,2
6886,229.533,5,car,0.7738,353,121,440,185,1,2
6886,229.533,1,person,0.6034,288,370,1073,713,0,2
6887,229.567,5,car,0.7992,355,121,439,184,1,2
6887,229.567,1,person,0.6003,295,341,1166,714,0,2
6888,229.6,5,car,0.774,355,120,438,183,1,2
6889,229.633,5,car,0.7229,357,117,438,179,1,2
6889,229.633,1,car,0.6157,149,269,1207,712,0,2
6890,229.667,5,car,0.6563,358,115,437,178,1,2
6890,229.667,6,car,0.6727,461,104,565,195,1,2
6891,229.7,5,car,0.6253,360,114,438,176,1,2
6891,229.7,6,car,0.6448,459,102,565,195,1,2
6892,229.733,5,car,0.6291,366,112,442,173,1,2
6892,229.733,6,car,0.6805,458,101,565,195,1,2
6893,229.767,5,car,0.6536,366,111,442,173,1,2
6893,229.767,6,car,0.6904,461,99,563,191,1,2
6894,229.8,5,car,0.7286,367,110,443,170,1,2
6894,229.8,6,car,0.7728,458,99,563,192,1,2
6895,229.833,5,car,0.761,368,110,442,168,1,2
6895,229.833,6,car,0.6794,457,98,563,192,1,2
6896,229.867,5,car,0.736,370,109,442,167,1,2
6896,229.867,6,car,0.7112,455,98,563,193,1,2
6897,229.9,5,car,0.8298,373,107,447,166,1,2
6897,229.9,6,car,0.7396,454,98,561,193,1,2
6898,229.933,5,car,0.8456,374,106,449,166,1,2
6898,229.933,6,car,0.7035,453,97,561,192,1,2
6899,229.967,5,car,0.8735,374,105,450,166,1,2
6899,229.967,6,car,0.7181,453,96,560,192,1,2
6900,230.0,5,car,0.8605,374,105,450,165,1,2
6900,230.0,6,car,0.7187,451,97,559,192,1,2
6901,230.033,5,car,0.8385,374,104,449,163,1,2
6901,230.033,6,car,0.6709,448,96,558,193,1,2
6902,230.067,5,car,0.8096,374,104,448,162,1,2
6902,230.067,6,car,0.7592,445,96,555,194,1,2
6903,230.1,5,car,0.7852,373,105,445,162,1,2
6903,230.1,6,car,0.6392,442,95,552,193,1,2
6904,230.133,5,car,0.7985,371,104,443,162,1,2
6904,230.133,6,car,0.6369,440,95,550,192,1,2
6904,230.133,1,person,0.606,237,351,1077,711,0,2
6905,230.167,5,car,0.792,371,104,442,161,1,2
6905,230.167,6,car,0.6669,439,94,549,192,1,2
6905,230.167,1,person,0.6045,241,353,1067,711,0,2
6906,230.2,5,car,0.7919,371,104,440,160,1,2
6906,230.2,6,car,0.6025,437,95,546,191,1,2
6906,230.2,1,person,0.7667,241,351,1063,712,0,2
6907,230.233,5,car,0.8209,371,103,439,158,0,2
6907,230.233,6,car,0.6052,434,95,543,191,1,2
6907,230.233,1,person,0.6743,237,346,1059,712,0,2
6908,230.267,5,car,0.8004,371,102,438,158,0,2
6908,230.267,1,person,0.7202,238,344,1061,712,0,2
6909,230.3,5,car,0.8053,373,102,437,157,0,2
6909,230.3,1,person,0.6692,234,339,1059,712,0,2
6909,230.3,6,car,0.7172,430,94,542,192,1,2
6910,230.333,5,car,0.8065,373,102,435,155,0,2
6910,230.333,1,person,0.6581,234,338,1057,712,0,2
6910,230.333,6,car,0.7674,427,94,539,192,1,2
6911,230.367,5,car,0.8022,371,102,434,155,0,2
6911,230.367,1,person,0.6179,234,337,1054,712,0,2
6911,230.367,6,car,0.8225,424,94,538,193,1,2
6912,230.4,5,car,0.7715,371,101,433,154,0,2
6912,230.4,1,person,0.6637,231,331,1055,712,0,2
6912,230.4,6,car,0.8308,422,94,536,194,1,2
6913,230.433,5,car,0.748,371,101,432,154,0,2
6913,230.433,1,person,0.7053,231,327,1056,711,0,2
6913,230.433,6,car,0.8507,419,94,535,194,1,2
6914,230.467,5,car,0.7551,371,101,431,153,0,2
6914,230.467,1,person,0.6565,237,333,1046,711,0,2
6914,230.467,6,car,0.8167,418,94,534,194,1,2
6915,230.5,5,car,0.7773,373,99,431,153,0,2
6915,230.5,1,person,0.6657,241,336,1040,711,0,2
6915,230.5,6,car,0.8073,415,94,531,197,1,2
6916,230.533,5,car,0.7747,373,102,429,152,0,2
6916,230.533,1,person,0.6347,246,336,1043,711,0,2
6916,230.533,6,car,0.7304,413,94,530,197,1,2
6917,230.567,5,car,0.7303,373,102,426,152,0,2
6917,230.567,1,person,0.615,251,337,1043,711,0,2
6917,230.567,6,car,0.7171,410,94,529,198,1,2
6918,230.6,5,car,0.7039,373,102,424,150,0,2
6918,230.6,1,person,0.7655,257,341,1042,711,0,2
6918,230.6,6,car,0.726,409,94,528,198,1,2
6919,230.633,5,car,0.7674,373,102,422,149,0,2
6919,230.633,1,person,0.6012,454,347,1176,711,0,2
6919,230.633,6,car,0.7052,407,95,527,198,1,2
6920,230.667,5,car,0.7767,373,102,421,149,0,2
6920,230.667,1,person,0.6419,541,349,1217,710,0,2
6920,230.667,6,car,0.7377,406,95,525,198,1,2
6921,230.7,5,car,0.8054,373,102,419,147,0,2
6921,230.7,6,car,0.7036,403,94,523,199,1,2
6922,230.733,5,car,0.792,373,102,418,146,0,2
6922,230.733,6,car,0.7594,400,94,521,199,1,2
6922,230.733,1,person,0.6405,376,339,1081,711,0,2
6923,230.767,5,car,0.7786,373,102,417,146,0,2
6923,230.767,6,car,0.6893,399,94,520,199,1,2
6923,230.767,1,person,0.6368,333,333,1057,712,0,2
6924,230.8,5,car,0.765,371,101,418,147,0,2
6924,230.8,6,car,0.7167,397,94,519,200,1,2
6924,230.8,1,person,0.635,321,333,1051,712,0,2
6925,230.833,5,car,0.6171,373,101,417,146,0,2
6925,230.833,6,car,0.7803,393,94,515,201,1,2
6926,230.867,6,car,0.6916,390,94,514,201,1,2
6927,230.9,6,truck,0.3294,386,93,514,203,1,2
6928,230.933,6,car,0.6005,383,94,512,205,1,2
6928,230.933,1,person,0.6508,309,327,1055,711,0,2
6929,230.967,6,car,0.7159,381,94,511,205,1,2
6930,231.0,6,car,0.7,378,93,509,206,1,2
6931,231.033,6,car,0.77,377,94,509,206,1,2
6932,231.067,6,car,0.7532,376,94,507,207,1,2
6933,231.1,6,car,0.7686,373,94,506,208,1,2
6933,231.1,1,person,0.633,291,331,1041,711,0,2
6934,231.133,6,car,0.7993,370,94,504,210,1,2
6935,231.167,6,car,0.7706,368,95,502,211,1,2
6936,231.2,6,car,0.682,365,94,499,211,1,2
6936,231.2,1,person,0.6141,281,333,1041,711,0,2
6937,231.233,6,car,0.7116,363,95,498,213,1,2
6937,231.233,1,person,0.6177,279,334,1046,711,0,2
6938,231.267,6,car,0.7158,361,95,497,214,1,2
6938,231.267,1,person,0.6653,279,336,1048,711,0,2
6939,231.3,6,car,0.6341,359,96,493,213,1,2
6939,231.3,1,person,0.63,277,335,1055,711,0,2
6940,231.333,6,car,0.6398,355,96,490,213,1,2
6941,231.367,6,car,0.6117,354,96,490,214,1,2
6942,231.4,6,car,0.7433,351,97,488,216,1,2
6943,231.433,6,car,0.7758,349,97,487,218,1,2
6944,231.467,6,car,0.7469,346,98,486,218,1,2
6944,231.467,1,person,0.6247,275,334,1063,711,0,2
6945,231.5,6,car,0.834,345,99,485,219,1,2
6946,231.533,6,car,0.8349,343,99,483,221,1,2
6947,231.567,6,car,0.8472,341,99,483,222,1,2
6947,231.567,1,person,0.6082,525,342,1227,711,0,2
6948,231.6,6,car,0.8021,336,99,480,223,1,2
6948,231.6,1,person,0.6937,579,343,1229,711,0,2
6949,231.633,6,car,0.8064,333,99,478,225,1,2
6949,231.633,1,person,0.7101,608,343,1213,710,0,2
6950,231.667,6,car,0.7946,329,99,477,225,1,2
6950,231.667,1,person,0.6565,627,344,1195,710,0,2
6951,231.7,6,car,0.7442,326,99,474,226,1,2
6952,231.733,6,car,0.68,322,101,473,230,1,2
6952,231.733,1,person,0.6031,648,349,1181,710,0,2
6953,231.767,6,car,0.7589,320,102,470,230,1,2
6953,231.767,15,car,0.6798,1,289,43,401,0,2
6953,231.767,1,person,0.6261,659,350,1165,710,0,2
6954,231.8,6,car,0.7445,317,104,469,234,1,2
6954,231.8,1,person,0.6606,671,352,1152,710,0,2
6955,231.833,6,car,0.7398,312,104,466,235,1,2
6955,231.833,1,person,0.6716,679,352,1141,710,0,2
6956,231.867,6,car,0.7809,310,105,463,237,1,2
6956,231.867,1,person,0.6463,686,352,1133,710,0,2
6957,231.9,6,car,0.7151,306,105,463,239,1,2
6957,231.9,1,person,0.6713,691,351,1126,710,0,2
6958,231.933,6,car,0.7782,304,109,458,241,1,2
6958,231.933,1,person,0.6924,696,351,1118,711,0,2
6959,231.967,6,car,0.7913,302,112,454,243,1,2
6959,231.967,1,person,0.7043,701,352,1110,711,0,2
6959,231.967,19,truck,0.3598,479,54,535,117,1,2
6960,232.0,6,car,0.8081,299,115,453,247,1,2
6960,232.0,1,person,0.6749,704,354,1102,711,0,2
6961,232.033,6,car,0.8447,297,120,450,250,1,2
6962,232.067,6,car,0.8583,296,121,449,253,0,2
6962,232.067,19,truck,0.3028,480,57,536,121,1,2
6963,232.1,6,car,0.823,294,123,448,256,0,2
6964,232.133,6,car,0.8569,291,126,447,259,0,2
6965,232.167,6,car,0.8502,291,128,446,259,0,2
6966,232.2,6,car,0.8455,289,129,446,262,0,2
6966,232.2,1,person,0.6061,466,362,904,712,0,2
6967,232.233,6,car,0.7744,288,129,445,262,0,2
6967,232.233,1,person,0.6867,437,367,911,713,0,2
6968,232.267,6,car,0.7736,286,130,445,263,0,2
6968,232.267,1,person,0.7035,416,369,918,713,0,2
6969,232.3,6,car,0.6282,287,129,447,262,0,2
6969,232.3,1,person,0.718,401,374,927,713,0,2
6970,232.333,6,car,0.6946,283,130,448,265,0,2
6970,232.333,1,person,0.7225,391,371,941,713,0,2
6971,232.367,6,car,0.7841,279,131,443,266,0,2
6971,232.367,1,person,0.7019,384,371,953,713,0,2
6972,232.4,6,car,0.7708,279,134,440,264,0,2
6972,232.4,1,person,0.627,382,375,963,712,0,2
6973,232.433,6,car,0.8448,278,130,447,264,0,2
6973,232.433,1,person,0.6635,375,378,968,712,0,2
6974,232.467,6,car,0.7784,274,130,447,265,0,2
6974,232.467,1,person,0.6933,369,381,973,712,0,2
6975,232.5,6,car,0.7777,267,136,437,266,0,2
6975,232.5,1,person,0.6772,362,384,975,713,0,2
6976,232.533,6,car,0.8199,258,137,432,270,0,2
6977,232.567,6,car,0.7942,257,137,435,271,0,2
6977,232.567,20,car,0.705,0,233,125,408,0,2
6978,232.6,6,car,0.834,254,136,441,274,0,2
6978,232.6,20,car,0.7549,1,234,120,401,0,2
6979,232.633,6,car,0.7829,249,136,442,277,0,2
6979,232.633,20,car,0.7744,2,231,119,395,0,2
6980,232.667,6,car,0.7928,246,136,442,279,0,2
6980,232.667,20,car,0.7983,5,231,119,390,0,2
6980,232.667,1,person,0.648,354,383,984,713,0,2
6981,232.7,6,car,0.744,239,135,443,282,0,2
6981,232.7,20,car,0.7993,8,227,119,381,0,2
6981,232.7,1,person,0.6077,350,376,1002,712,0,2
6982,232.733,6,car,0.8341,234,135,445,285,0,2
6982,232.733,20,car,0.8525,9,225,120,377,0,2
6982,232.733,22,car,0.6424,402,127,447,163,1,2
6983,232.767,6,car,0.8348,233,136,445,286,0,2
6983,232.767,20,car,0.8439,9,223,120,374,0,2
6983,232.767,22,car,0.6498,401,127,446,163,1,2
6984,232.8,6,car,0.8313,230,137,443,288,0,2
6984,232.8,20,car,0.8432,9,225,119,373,0,2
6984,232.8,22,car,0.7041,401,127,443,161,1,2
6985,232.833,6,car,0.6953,225,138,443,291,0,2
6985,232.833,20,car,0.7659,10,227,117,368,0,2
6985,232.833,22,car,0.724,401,128,442,161,1,2
6985,232.833,1,person,0.6797,346,382,1002,712,0,2
6986,232.867,6,car,0.7181,222,138,445,295,0,2
6986,232.867,20,car,0.7569,10,230,114,366,0,2
6986,232.867,22,car,0.711,400,128,441,161,1,2
6986,232.867,1,person,0.6229,342,383,1006,712,0,2
6987,232.9,6,car,0.8604,218,139,443,298,0,2
6987,232.9,20,car,0.689,9,235,110,363,0,2
6987,232.9,22,car,0.7005,401,129,441,160,1,2
6988,232.933,6,car,0.8574,213,141,441,302,0,2
6988,232.933,20,car,0.7582,6,238,103,361,0,2
6988,232.933,22,car,0.7,402,130,442,160,1,2
6988,232.933,19,bus,0.4409,478,79,538,146,1,2
6989,232.967,6,car,0.8031,209,142,439,303,0,2
6989,232.967,20,car,0.7367,3,239,99,360,0,2
6989,232.967,22,car,0.6577,403,131,442,160,1,2
6989,232.967,19,bus,0.3223,478,79,538,146,1,2
6990,233.0,6,car,0.652,205,142,439,305,0,2
6990,233.0,22,car,0.64,403,131,443,161,1,2
6991,233.033,6,car,0.7555,201,144,433,307,0,2
6991,233.033,22,car,0.6288,403,133,443,161,1,2
6992,233.067,6,car,0.7263,198,145,431,309,0,2
6992,233.067,22,car,0.6575,403,131,445,161,1,2
6993,233.1,22,car,0.6751,403,133,445,161,1,2
6994,233.133,22,car,0.6811,403,131,445,161,1,2
6994,233.133,6,car,0.6475,197,146,417,298,0,2
6995,233.167,22,car,0.6793,402,131,446,162,1,2
6995,233.167,6,car,0.6555,197,146,414,295,0,2
6996,233.2,22,car,0.6902,401,130,447,162,1,2
6996,233.2,6,car,0.8327,193,147,413,295,0,2
6997,233.233,22,car,0.7045,400,130,446,163,1,2
6997,233.233,6,car,0.78,183,149,415,305,0,2
6998,233.267,22,car,0.7001,399,131,446,163,1,2
6998,233.267,6,car,0.8207,178,149,416,309,0,2
6999,233.3,22,car,0.6751,400,133,445,165,1,2
6999,233.3,6,car,0.783,175,150,414,311,0,2
7000,233.333,22,car,0.6328,400,134,445,165,1,2
7000,233.333,6,car,0.7941,168,151,415,318,0,2
7001,233.367,22,car,0.6637,400,134,445,166,1,2
7001,233.367,6,car,0.8094,167,152,413,319,0,2
7002,233.4,6,car,0.796,162,154,413,325,0,2
7003,233.433,6,car,0.7891,163,154,409,322,0,2
7003,233.433,25,traffic light,0.3494,626,91,643,115,1,2
7003,233.433,1,person,0.6449,341,419,961,713,0,2
7003,233.433,22,car,0.6091,399,134,445,167,1,2
7004,233.467,6,car,0.7627,160,155,409,327,0,2
7004,233.467,25,traffic light,0.3221,627,90,645,117,1,2
7004,233.467,22,car,0.6444,399,135,445,167,1,2
7005,233.5,6,car,0.7597,163,157,403,322,0,2
7005,233.5,22,car,0.6531,398,135,445,167,1,2
7006,233.533,6,car,0.6863,165,158,398,319,0,2
7006,233.533,22,car,0.611,400,135,446,167,1,2
7007,233.567,22,car,0.6055,400,136,446,167,1,2
7008,233.6,22,car,0.6373,401,136,447,167,1,2
7009,233.633,22,car,0.6746,401,136,447,168,1,2
7010,233.667,22,car,0.6797,400,137,447,169,1,2
7011,233.7,22,car,0.6663,400,137,447,170,1,2
7012,233.733,22,car,0.6465,400,138,447,170,1,2
7012,233.733,6,car,0.6991,178,171,374,306,0,2
7013,233.767,22,car,0.6477,401,139,447,171,1,2
7013,233.767,6,car,0.7663,181,175,370,306,0,2
7014,233.8,22,car,0.6802,402,141,447,171,1,2
7014,233.8,6,car,0.7394,178,178,367,310,0,2
7015,233.833,22,car,0.6706,402,141,447,171,1,2
7015,233.833,6,car,0.6006,177,181,360,307,0,2
7016,233.867,22,car,0.6748,403,142,447,171,1,2
7017,233.9,22,car,0.6936,403,142,447,171,1,2
7018,233.933,22,car,0.7008,403,142,447,171,1,2
7018,233.933,26,person,0.6687,767,433,978,711,0,2
7019,233.967,22,car,0.7056,402,142,446,171,1,2
7019,233.967,26,person,0.6656,768,434,979,711,0,2
7020,234.0,22,car,0.7081,403,142,446,171,1,2
7020,234.0,26,person,0.6408,769,432,982,711,0,2
7021,234.033,22,car,0.7136,403,143,446,171,1,2
7022,234.067,22,car,0.71,403,143,446,171,1,2
7023,234.1,22,car,0.7049,403,143,446,173,1,2
7024,234.133,22,car,0.6677,405,144,446,173,1,2
7025,234.167,22,car,0.6381,405,144,446,173,1,2
7026,234.2,22,car,0.6351,403,144,447,174,1,2
7027,234.233,22,car,0.6568,403,144,447,174,1,2
7028,234.267,22,car,0.6551,403,144,446,174,1,2
7028,234.267,1,person,0.6504,344,427,978,715,0,2
7029,234.3,22,car,0.6173,403,145,446,175,1,2
7030,234.333,22,car,0.6457,403,144,447,175,1,2
7031,234.367,22,car,0.6494,403,144,447,176,1,2
7032,234.4,22,car,0.6658,403,145,447,176,1,2
7033,234.433,22,car,0.6722,403,145,447,176,1,2
7034,234.467,22,car,0.6577,403,145,446,176,1,2
7035,234.5,22,car,0.6664,403,145,446,176,1,2
7035,234.5,1,person,0.6425,336,430,979,717,0,2
7036,234.533,22,car,0.6602,403,145,446,175,1,2
7036,234.533,26,person,0.6023,773,439,979,711,0,2
7037,234.567,22,car,0.6632,405,145,446,175,1,2
7037,234.567,26,person,0.6325,773,437,981,711,0,2
7037,234.567,1,person,0.6021,327,429,982,717,0,2
7038,234.6,22,car,0.6765,405,145,446,174,1,2
7038,234.6,26,person,0.6186,773,433,984,711,0,2
7039,234.633,22,car,0.6539,405,145,446,174,1,2
7040,234.667,22,car,0.6086,405,145,446,174,1,2
7041,234.7,22,car,0.6297,405,145,446,174,1,2
7042,234.733,22,car,0.6175,405,145,446,174,1,2
7042,234.733,1,person,0.6317,329,432,985,718,0,2
7042,234.733,26,person,0.6057,777,435,986,711,0,2
7043,234.767,22,car,0.624,405,145,447,175,1,2
7043,234.767,1,person,0.6519,329,434,986,717,0,2
7044,234.8,22,car,0.6431,403,145,446,175,1,2
7044,234.8,1,person,0.7138,334,440,979,715,0,2
7045,234.833,22,car,0.6296,403,145,445,175,1,2
7045,234.833,1,person,0.6761,335,443,975,715,0,2
7046,234.867,22,car,0.6496,403,145,445,175,1,2
7046,234.867,1,person,0.6541,336,445,975,715,0,2
7047,234.9,22,car,0.644,405,145,446,175,1,2
7047,234.9,1,person,0.6254,336,443,981,715,0,2
7048,234.933,22,car,0.6301,406,146,446,175,1,2
7049,234.967,22,car,0.6243,407,146,446,175,1,2
7049,234.967,27,stop sign,0.3859,689,64,721,119,0,2
7050,235.0,27,stop sign,0.4995,695,65,726,117,0,2
7052,235.067,-1,stop sign,0.3252,704,55,736,113,0,2
7053,235.1,-1,cell phone,0.4594,832,367,1165,665,0,2
7057,235.233,-1,bus,0.4925,416,94,528,177,1,2
7059,235.3,-1,car,0.69,194,192,291,250,0,2
7060,235.333,31,car,0.6982,194,193,291,250,0,2
7061,235.367,31,car,0.6518,193,192,293,250,0,2
7062,235.4,31,car,0.7294,192,191,293,251,0,2
7062,235.4,32,car,0.6112,0,322,49,457,0,2
7063,235.433,31,car,0.7062,197,191,294,248,0,2
7064,235.467,31,car,0.6858,197,192,295,250,0,2
7064,235.467,32,car,0.6023,0,341,39,455,0,2
7065,235.5,31,car,0.6055,197,192,296,251,0,2
7066,235.533,31,car,0.6271,200,193,294,249,0,2
7067,235.567,-1,cell phone,0.3379,840,374,1165,679,0,2
7068,235.6,34,cell phone,0.5328,842,373,1166,678,0,2
7069,235.633,34,cell phone,0.6228,840,375,1169,685,0,2
7070,235.667,34,cell phone,0.6457,838,375,1170,688,0,2
7070,235.667,31,car,0.6057,199,192,294,248,0,2
7071,235.7,34,cell phone,0.5509,838,376,1171,690,0,2
7072,235.733,34,cell phone,0.5101,841,374,1170,685,0,2
7073,235.767,34,cell phone,0.5419,842,374,1171,683,0,2
7074,235.8,34,cell phone,0.3943,841,375,1169,683,0,2
7075,235.833,34,cell phone,0.3213,839,376,1165,683,0,2
7075,235.833,36,bus,0.5155,406,99,523,185,1,2
7076,235.867,34,cell phone,0.3939,837,378,1161,683,0,2
7076,235.867,36,bus,0.4516,407,99,525,185,1,2
7077,235.9,34,cell phone,0.4548,837,379,1160,683,0,2
7077,235.9,36,bus,0.682,405,98,522,184,1,2
7078,235.933,34,cell phone,0.4157,838,381,1160,683,0,2
